"","Varname","Date","Demographic","Index","Poll","n","Question"
"705","BSA_cappun2","1994-01-01","65+",0.813603309028942,"British Social Attitudes",784,"Are you in favour of or against the death penalty for [murder of a policeman] [Favour/Against] (BSA)"
"706","BSA_cappun3","1994-01-01","65+",0.633888970578405,"British Social Attitudes",784,"Are you in favour of or against the death penalty for [other murders] [Favour/Against] (BSA)"
"707","BSA_deathapp","1995-01-01","65+",0.706279658453507,"British Social Attitudes",846,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"708","BSA_cappun1","1995-01-01","65+",0.779150139814147,"British Social Attitudes",846,"Are you in favour of or against the death penalty for [murder in the course of a terrorist act] [Favour/Against] (BSA)"
"709","BSA_cappun2","1995-01-01","65+",0.795408790836766,"British Social Attitudes",846,"Are you in favour of or against the death penalty for [murder of a policeman] [Favour/Against] (BSA)"
"710","BSA_cappun3","1995-01-01","65+",0.663001610679663,"British Social Attitudes",846,"Are you in favour of or against the death penalty for [other murders] [Favour/Against] (BSA)"
"711","BSA_deathapp","1996-01-01","65+",0.719573155435834,"British Social Attitudes",858,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"712","BSA_deathapp","1998-01-01","65+",0.671999811843877,"British Social Attitudes",756,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"713","BSA_deathapp","1999-01-01","65+",0.617219701404414,"British Social Attitudes",783,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"714","BSA_deathapp","2000-01-01","65+",0.628194928044744,"British Social Attitudes",791,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"715","BSA_deathapp","2001-01-01","65+",0.544665931460051,"British Social Attitudes",755,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"716","BSA_deathapp","2002-01-01","65+",0.622262812431972,"British Social Attitudes",772,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"717","BSA_deathapp","2003-01-01","65+",0.638227436825276,"British Social Attitudes",1027,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"718","BSA_deathapp","2004-01-01","65+",0.617272783856002,"British Social Attitudes",729,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"719","BSA_deathapp","2005-01-01","65+",0.658039602882792,"British Social Attitudes",996,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"720","BSA_deathapp","2006-01-01","65+",0.627183794516768,"British Social Attitudes",989,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"721","BSA_deathapp","2007-01-01","65+",0.652084546009829,"British Social Attitudes",1022,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"722","BSA_deathapp","2008-01-01","65+",0.647892801173507,"British Social Attitudes",1083,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"723","BSA_deathapp","2009-01-01","65+",0.639624286328063,"British Social Attitudes",792,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"724","BSA_deathapp","2010-01-01","65+",0.637014404356356,"British Social Attitudes",857,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"725","BSA_deathapp","2011-01-01","65+",0.599904238903842,"British Social Attitudes",856,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"726","BSA_deathapp","2012-01-01","65+",0.560813885749085,"British Social Attitudes",967,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"727","BSA_deathapp","2013-01-01","65+",0.610085131487683,"British Social Attitudes",917,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"728","BSA_deathapp","2014-01-01","65+",0.526656655449137,"British Social Attitudes",833,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"729","BSA_deathapp","2015-01-01","65+",0.512368419483662,"British Social Attitudes",1193,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"730","BSA_deathapp","2016-01-01","65+",0.49581129889524,"British Social Attitudes",859,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"731","BSA_deathapp","2017-01-01","65+",0.507354688216683,"British Social Attitudes",1138,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"732","BSA_deathapp","2018-01-01","65+",0.526774508659607,"British Social Attitudes",1217,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"733","BSA_deathapp","2019-01-01","65+",0.489421988996796,"British Social Attitudes",1009,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"734","BSA_deathapp","2020-01-01","65+",0.438370433244928,"British Social Attitudes",1069,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"735","BSA_deathapp","2021-01-01","65+",0.410679033629423,"British Social Attitudes",1683,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"736","GP_DeathPen78","1978-09-01","65+",0.945054945054945,"Gallup",185,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for all murders] (Gallup)"
"737","GP_DeathPen78","1979-09-01","65+",0.946153846153846,"Gallup",132,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for all murders] (Gallup)"
"738","GP_DeathPenArmy","1981-07-01","65+",0.8,"Gallup",180,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for the murder of members of the army and police force] (Gallup)"
"739","GP_DeathPenTerrorist","1981-07-01","65+",0.816666666666667,"Gallup",180,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for all terrorist murders] (Gallup)"
"740","GP_DeathPenWoman","1981-07-01","65+",0.788888888888889,"Gallup",180,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering a women following a sexual asssault] (Gallup)"
"741","GP_DeathPenSurprise","1981-07-01","65+",0.477777777777778,"Gallup",180,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering a man who surprises him breaking into premises] (Gallup)"
"742","GP_DeathPenDrunk","1981-07-01","65+",0.327777777777778,"Gallup",180,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murder by someone while under the influence of alcohol] (Gallup)"
"743","GP_DeathPenInsane","1981-07-01","65+",0.211111111111111,"Gallup",180,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murder by someone while suffering from insanity or some serious mental disease] (Gallup)"
"744","GP_DeathPenProvoke","1981-07-01","65+",0.252808988764045,"Gallup",180,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering someone as a result of considerable provocation] (Gallup)"
"745","GP_DeathPenFun","1981-07-01","65+",0.797752808988764,"Gallup",180,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering someone just for the fun of it] (Gallup)"
"746","GP_DeathPenChildRape","1981-07-01","65+",0.688888888888889,"Gallup",180,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for child rape] (Gallup)"
"747","GP_DeathPenRape","1981-07-01","65+",0.458100558659218,"Gallup",180,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for rape] (Gallup)"
"748","GP_DeathPenArmy","1982-03-01","65+",0.892405063291139,"Gallup",158,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for the murder of members of the army and police force] (Gallup)"
"749","GP_DeathPenTerrorist","1982-03-01","65+",0.879746835443038,"Gallup",158,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for all terrorist murders] (Gallup)"
"750","GP_DeathPenWoman","1982-03-01","65+",0.848101265822785,"Gallup",158,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering a women following a sexual asssault] (Gallup)"
"751","GP_DeathPenSurprise","1982-03-01","65+",0.613924050632911,"Gallup",158,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering a man who surprises him breaking into premises] (Gallup)"
"752","GP_DeathPenDrunk","1982-03-01","65+",0.405063291139241,"Gallup",158,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murder by someone while under the influence of alcohol] (Gallup)"
"753","GP_DeathPenInsane","1982-03-01","65+",0.145569620253165,"Gallup",158,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murder by someone while suffering from insanity or some serious mental disease] (Gallup)"
"754","GP_DeathPenProvoke","1982-03-01","65+",0.259493670886076,"Gallup",158,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering someone as a result of considerable provocation] (Gallup)"
"755","GP_DeathPenFun","1982-03-01","65+",0.848101265822785,"Gallup",158,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering someone just for the fun of it] (Gallup)"
"756","GP_DeathPenChildRape","1982-03-01","65+",0.683544303797468,"Gallup",158,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for child rape] (Gallup)"
"757","GP_DeathPenRape","1982-03-01","65+",0.5,"Gallup",158,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for rape] (Gallup)"
"758","GP_DeathPenArmy","1983-06-01","65+",0.777777777777778,"Gallup",163,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for the murder of members of the army and police force] (Gallup)"
"759","GP_DeathPenTerrorist","1983-06-01","65+",0.820987654320988,"Gallup",163,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for all terrorist murders] (Gallup)"
"760","GP_DeathPenWoman","1983-06-01","65+",0.717791411042945,"Gallup",163,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering a women following a sexual asssault] (Gallup)"
"761","GP_DeathPenSurprise","1983-06-01","65+",0.411042944785276,"Gallup",163,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering a man who surprises him breaking into premises] (Gallup)"
"762","GP_DeathPenDrunk","1983-06-01","65+",0.319018404907976,"Gallup",163,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murder by someone while under the influence of alcohol] (Gallup)"
"763","GP_DeathPenInsane","1983-06-01","65+",0.166666666666667,"Gallup",163,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murder by someone while suffering from insanity or some serious mental disease] (Gallup)"
"764","GP_DeathPenProvoke","1983-06-01","65+",0.290123456790124,"Gallup",163,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering someone as a result of considerable provocation] (Gallup)"
"765","GP_DeathPenFun","1983-06-01","65+",0.760736196319018,"Gallup",163,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering someone just for the fun of it] (Gallup)"
"766","GP_DeathPenChildRape","1983-06-01","65+",0.680981595092024,"Gallup",163,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for child rape] (Gallup)"
"767","GP_DeathPenRape","1983-06-01","65+",0.521472392638037,"Gallup",163,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for rape] (Gallup)"
"768","GP_DeathPenArmy","1987-10-01","65+",0.775510204081633,"Gallup",196,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for the murder of members of the army and police force] (Gallup)"
"769","GP_DeathPenTerrorist","1987-10-01","65+",0.821428571428571,"Gallup",196,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for all terrorist murders] (Gallup)"
"770","GP_DeathPenWoman","1987-10-01","65+",0.724489795918367,"Gallup",196,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering a women following a sexual asssault] (Gallup)"
"771","GP_DeathPenSurprise","1987-10-01","65+",0.494897959183673,"Gallup",196,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering a man who surprises him breaking into premises] (Gallup)"
"772","GP_DeathPenDrunk","1987-10-01","65+",0.454081632653061,"Gallup",196,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murder by someone while under the influence of alcohol] (Gallup)"
"773","GP_DeathPenInsane","1987-10-01","65+",0.204081632653061,"Gallup",196,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murder by someone while suffering from insanity or some serious mental disease] (Gallup)"
"774","GP_DeathPenProvoke","1987-10-01","65+",0.336734693877551,"Gallup",196,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering someone as a result of considerable provocation] (Gallup)"
"775","GP_DeathPenFun","1987-10-01","65+",0.770408163265306,"Gallup",196,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering someone just for the fun of it] (Gallup)"
"776","GP_DeathPenChildRape","1987-10-01","65+",0.663265306122449,"Gallup",196,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for child rape] (Gallup)"
"777","GP_DeathPenRape","1987-10-01","65+",0.545918367346939,"Gallup",196,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for rape] (Gallup)"
"778","GP_DeathPenArmy","1989-09-01","65+",0.848484848484849,"Gallup",165,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for the murder of members of the army and police force] (Gallup)"
"779","GP_DeathPenTerrorist","1989-09-01","65+",0.872727272727273,"Gallup",165,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for all terrorist murders] (Gallup)"
"780","GP_DeathPenWoman","1989-09-01","65+",0.787878787878788,"Gallup",165,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering a women following a sexual asssault] (Gallup)"
"781","GP_DeathPenSurprise","1989-09-01","65+",0.490909090909091,"Gallup",165,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering a man who surprises him breaking into premises] (Gallup)"
"782","GP_DeathPenDrunk","1989-09-01","65+",0.460606060606061,"Gallup",165,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murder by someone while under the influence of alcohol] (Gallup)"
"783","GP_DeathPenInsane","1989-09-01","65+",0.218181818181818,"Gallup",165,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murder by someone while suffering from insanity or some serious mental disease] (Gallup)"
"784","GP_DeathPenProvoke","1989-09-01","65+",0.357575757575758,"Gallup",165,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering someone as a result of considerable provocation] (Gallup)"
"785","GP_DeathPenFun","1989-09-01","65+",0.812121212121212,"Gallup",165,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering someone just for the fun of it] (Gallup)"
"786","GP_DeathPenChildRape","1989-09-01","65+",0.648484848484848,"Gallup",165,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for child rape] (Gallup)"
"787","GP_DeathPenRape","1989-09-01","65+",0.527272727272727,"Gallup",165,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for rape] (Gallup)"
"788","YG_Death_AllMurder","2019-01-01","65+",0.413333333333333,"YouGov",1331,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [All murders] [Support/Oppose] (YouGov)"
"789","YG_Death_AllMurder","2020-01-01","65+",0.386666666666667,"YouGov",2696,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [All murders] [Support/Oppose] (YouGov)"
"790","YG_Death_AllMurder","2021-01-01","65+",0.401428571428571,"YouGov",3195,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [All murders] [Support/Oppose] (YouGov)"
"791","YG_Death_AllMurder","2022-01-01","65+",0.398333333333333,"YouGov",2752,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [All murders] [Support/Oppose] (YouGov)"
"792","YG_Death_AllMurder","2023-01-01","65+",0.387142857142857,"YouGov",3187,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [All murders] [Support/Oppose] (YouGov)"
"793","YG_Death_ChildMurder","2019-01-01","65+",0.616666666666667,"YouGov",1331,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Murder of child] [Support/Oppose] (YouGov)"
"794","YG_Death_ChildMurder","2020-01-01","65+",0.595,"YouGov",2696,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Murder of child] [Support/Oppose] (YouGov)"
"795","YG_Death_ChildMurder","2021-01-01","65+",0.584285714285714,"YouGov",3195,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Murder of child] [Support/Oppose] (YouGov)"
"796","YG_Death_ChildMurder","2022-01-01","65+",0.586666666666667,"YouGov",2752,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Murder of child] [Support/Oppose] (YouGov)"
"797","YG_Death_ChildMurder","2023-01-01","65+",0.597142857142857,"YouGov",3187,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Murder of child] [Support/Oppose] (YouGov)"
"798","YG_Death_MultiMurder","2019-01-01","65+",0.676666666666667,"YouGov",1331,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Multiple murders] [Support/Oppose] (YouGov)"
"799","YG_Death_MultiMurder","2020-01-01","65+",0.655,"YouGov",2696,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Multiple murders] [Support/Oppose] (YouGov)"
"800","YG_Death_MultiMurder","2021-01-01","65+",0.637142857142857,"YouGov",3195,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Multiple murders] [Support/Oppose] (YouGov)"
"801","YG_Death_MultiMurder","2022-01-01","65+",0.643333333333333,"YouGov",2752,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Multiple murders] [Support/Oppose] (YouGov)"
"802","YG_Death_MultiMurder","2023-01-01","65+",0.655714285714286,"YouGov",3187,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Multiple murders] [Support/Oppose] (YouGov)"
"803","YG_Death_PoliceMurder","2019-01-01","65+",0.616666666666667,"YouGov",1331,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Murder of a police officer] [Support/Oppose] (YouGov)"
"804","YG_Death_PoliceMurder","2020-01-01","65+",0.595,"YouGov",2696,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Murder of a police officer] [Support/Oppose] (YouGov)"
"805","YG_Death_PoliceMurder","2021-01-01","65+",0.565714285714286,"YouGov",3195,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Murder of a police officer] [Support/Oppose] (YouGov)"
"806","YG_Death_PoliceMurder","2022-01-01","65+",0.563333333333333,"YouGov",2752,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Murder of a police officer] [Support/Oppose] (YouGov)"
"807","YG_Death_PoliceMurder","2023-01-01","65+",0.561428571428571,"YouGov",3187,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Murder of a police officer] [Support/Oppose] (YouGov)"
"808","YG_Death_TerrorMurder","2019-01-01","65+",0.69,"YouGov",1331,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Terrorist murders] [Support/Oppose] (YouGov)"
"809","YG_Death_TerrorMurder","2020-01-01","65+",0.67,"YouGov",2696,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Terrorist murders] [Support/Oppose] (YouGov)"
"810","YG_Death_TerrorMurder","2021-01-01","65+",0.648571428571429,"YouGov",3195,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Terrorist murders] [Support/Oppose] (YouGov)"
"811","YG_Death_TerrorMurder","2022-01-01","65+",0.643333333333333,"YouGov",2752,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Terrorist murders] [Support/Oppose] (YouGov)"
"812","YG_Death_TerrorMurder","2023-01-01","65+",0.651428571428571,"YouGov",3187,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Terrorist murders] [Support/Oppose] (YouGov)"
"813","BES_deathpenBSIP","2014-01-01","Female",0.600722528587438,"BES Internet Panel",15162,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BESIP)"
"814","BES_deathpenBSIP","2015-01-01","Female",0.543407096348983,"BES Internet Panel",15186,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BESIP)"
"815","BES_deathpenBSIP","2016-01-01","Female",0.522789671249582,"BES Internet Panel",32209,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BESIP)"
"816","BES_deathpenBSIP","2017-01-01","Female",0.537517959851731,"BES Internet Panel",16461,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BESIP)"
"817","BES_deathpenBSIP","2018-01-01","Female",0.525585928254629,"BES Internet Panel",17308,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BESIP)"
"818","BES_deathpenBSIP","2019-01-01","Female",0.492001231917565,"BES Internet Panel",40773,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BESIP)"
"819","BES_deathpenBSIP","2020-01-01","Female",0.474208308932018,"BES Internet Panel",17997,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BESIP)"
"820","BES_deathpenBSIP","2021-01-01","Female",0.492204922130186,"BES Internet Panel",32977,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BESIP)"
"821","BES_deathpenBSIP","2022-01-01","Female",0.496332187637774,"BES Internet Panel",26019,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BESIP)"
"822","BES_deathpenBSIP","2023-01-01","Female",0.475980521310326,"BES Internet Panel",16881,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BESIP)"
"823","BES_deathpenBES","1963-01-01","Female",0.756951596292482,"BES Cross Sections",971,"Would you like to see the death penalty kept or abolished? (BES)"
"824","BES_deathpenBES","1966-01-01","Female",0.830184628595964,"BES Cross Sections",897,"Would you like to see the death penalty kept or abolished? (BES)"
"825","BES_deathpenBES","1970-01-01","Female",0.726230003018411,"BES Cross Sections",493,"Would you like to see the death penalty kept or abolished? (BES)"
"826","BES_deathpenBES","1979-01-01","Female",0.671517671517671,"BES Cross Sections",962,"Would you like to see the death penalty kept or abolished? (BES)"
"827","BES_deathpenBES","1983-01-01","Female",0.542290961817303,"BES Cross Sections",2069,"Would you like to see the death penalty kept or abolished? (BES)"
"828","BES_deathpenBES","1987-01-01","Female",0.744978580088284,"BES Cross Sections",1733,"Would you like to see the death penalty kept or abolished? (BES)"
"829","BES_deathpenBES","1992-01-01","Female",0.430601912594705,"BES Cross Sections",1874,"Would you like to see the death penalty kept or abolished? (BES)"
"830","BES_deathpenBES","1997-01-01","Female",0.447528065524008,"BES Cross Sections",1962,"Would you like to see the death penalty kept or abolished? (BES)"
"831","BES_deathpenBES","2017-01-01","Female",0.487503541940753,"BES Cross Sections",1167,"Would you like to see the death penalty kept or abolished? (BES)"
"832","BES_deathpenBES","2019-01-01","Female",0.429342728119342,"BES Cross Sections",1960,"Would you like to see the death penalty kept or abolished? (BES)"
"833","BES_deathpenneverjust","2001-01-01","Female",0.378131664330158,"BES Cross Sections",1167,"The death penalty, even for very serious crimes, is never justified [Agree/Disagree] (BES)"
"834","BES_deathpenneverjust","2005-01-01","Female",0.437358333556405,"BES Cross Sections",1789,"The death penalty, even for very serious crimes, is never justified [Agree/Disagree] (BES)"
"835","BES_deathpenBES","1986-01-01","Female",0.549722708005505,"BES Panels",547,"Would you like to see the death penalty kept or abolished? (BES)"
"836","BES_deathpenBES","1987-01-01","Female",0.566314511516059,"BES Panels",426,"Would you like to see the death penalty kept or abolished? (BES)"
"837","BES_deathpenBES","1992-01-01","Female",0.591567160118285,"BES Panels",774,"Would you like to see the death penalty kept or abolished? (BES)"
"838","BES_deathpenBES","1994-01-01","Female",0.517744125216887,"BES Panels",1172,"Would you like to see the death penalty kept or abolished? (BES)"
"839","BSA_cappun1","1983-01-01","Female",0.746554015206363,"British Social Attitudes",954,"Are you in favour of or against the death penalty for [murder in the course of a terrorist act] [Favour/Against] (BSA)"
"840","BSA_cappun2","1983-01-01","Female",0.727023099834463,"British Social Attitudes",954,"Are you in favour of or against the death penalty for [murder of a policeman] [Favour/Against] (BSA)"
"841","BSA_cappun3","1983-01-01","Female",0.645577075451023,"British Social Attitudes",954,"Are you in favour of or against the death penalty for [other murders] [Favour/Against] (BSA)"
"842","BSA_cappun1","1984-01-01","Female",0.774161919136091,"British Social Attitudes",895,"Are you in favour of or against the death penalty for [murder in the course of a terrorist act] [Favour/Against] (BSA)"
"843","BSA_cappun2","1984-01-01","Female",0.728576756649383,"British Social Attitudes",895,"Are you in favour of or against the death penalty for [murder of a policeman] [Favour/Against] (BSA)"
"844","BSA_cappun3","1984-01-01","Female",0.684243142212281,"British Social Attitudes",895,"Are you in favour of or against the death penalty for [other murders] [Favour/Against] (BSA)"
"845","BSA_cappun1","1985-01-01","Female",0.786304849468604,"British Social Attitudes",982,"Are you in favour of or against the death penalty for [murder in the course of a terrorist act] [Favour/Against] (BSA)"
"846","BSA_cappun2","1985-01-01","Female",0.752274521674654,"British Social Attitudes",982,"Are you in favour of or against the death penalty for [murder of a policeman] [Favour/Against] (BSA)"
"847","BSA_cappun3","1985-01-01","Female",0.693257506675887,"British Social Attitudes",982,"Are you in favour of or against the death penalty for [other murders] [Favour/Against] (BSA)"
"848","BSA_deathapp","1986-01-01","Female",0.731543896117191,"British Social Attitudes",1655,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"849","BSA_deathapp","1987-01-01","Female",0.7252785902296,"British Social Attitudes",1521,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"850","BSA_deathapp","1989-01-01","Female",0.739060799911846,"British Social Attitudes",1633,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"851","BSA_cappun1","1989-01-01","Female",0.790511866519777,"British Social Attitudes",1633,"Are you in favour of or against the death penalty for [murder in the course of a terrorist act] [Favour/Against] (BSA)"
"852","BSA_cappun2","1989-01-01","Female",0.74369592325602,"British Social Attitudes",1633,"Are you in favour of or against the death penalty for [murder of a policeman] [Favour/Against] (BSA)"
"853","BSA_cappun3","1989-01-01","Female",0.738500989890545,"British Social Attitudes",1633,"Are you in favour of or against the death penalty for [other murders] [Favour/Against] (BSA)"
"854","BSA_deathapp","1990-01-01","Female",0.678058003048107,"British Social Attitudes",1541,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"855","BSA_cappun1","1990-01-01","Female",0.715541394017769,"British Social Attitudes",1541,"Are you in favour of or against the death penalty for [murder in the course of a terrorist act] [Favour/Against] (BSA)"
